,Date,compound
859,2022-07-23,-0.00022500000000000298
860,2022-07-24,0.045505263157894736
861,2022-07-25,0.065225
862,2022-07-26,0.020483333333333336
863,2022-07-27,0.14244
864,2022-07-28,0.4019
865,2022-07-29,0.3069909090909091
866,2022-07-30,0.08952142857142856
867,2022-07-31,0.09768000000000002
868,2022-08-01,0.04837692307692308
869,2022-08-02,0.21183749999999998
870,2022-08-03,0.0
871,2022-08-04,0.146425
872,2022-08-05,0.2235
873,2022-08-06,0.06306153846153847
874,2022-08-07,0.0
875,2022-08-08,0.27936666666666665
876,2022-08-09,0.0
877,2022-08-10,0.13586
878,2022-08-11,-0.059550000000000006
879,2022-08-12,0.032766666666666666
880,2022-08-13,0.10403636363636365
881,2022-08-14,0.1349
882,2022-08-15,0.8268
883,2022-08-16,0.3902666666666667
884,2022-08-17,0.07332916666666667
885,2022-08-18,0.0662125
886,2022-08-19,0.09596249999999999
887,2022-08-20,-0.03423333333333333
888,2022-08-21,0.4241
889,2022-08-22,0.3176875
890,2022-08-23,0.03536363636363637
891,2022-08-24,0.13928749999999998
892,2022-08-25,0.071225
893,2022-08-26,0.07075882352941176
894,2022-08-27,-0.5849
895,2022-08-28,0.23479545454545453
896,2022-08-29,0.345275
897,2022-08-30,0.24760000000000001
898,2022-08-31,0.074
899,2022-09-01,0.33277999999999996
900,2022-09-02,0.0
901,2022-09-03,0.0
902,2022-09-04,0.6553333333333332
903,2022-09-05,0.045720000000000004
904,2022-09-06,-0.022439999999999998
905,2022-09-07,0.0
906,2022-09-08,0.27558499999999997
907,2022-09-09,-0.0173
908,2022-09-10,0.12955
909,2022-09-11,0.02542000000000001
910,2022-09-12,0.08209999999999999
